city-818;-99.94;100.00;-0.47
city-819;-99.88;99.59;-1.85
city-82;-99.75;99.56;0.25
city-820;-99.54;99.64;-1.03
city-821;-99.91;99.88;-2.45
city-822;-99.61;99.97;1.42
city-823;-99.85;99.80;-0.91
city-824;-99.84;99.99;0.64
city-825;-99.91;99.92;3.69
city-826;-99.32;99.93;-3.67
city-827;-99.85;99.97;-0.90
city-828;-99.50;99.97;-0.21
city-829;-99.95;99.95;1.13
city-83;-99.98;98.60;-0.29
city-830;-99.91;99.87;0.10
city-831;-99.88;99.73;-0.74
city-832;-99.16;99.92;0.94
city-833;-99.92;99.86;-2.00
city-834;-99.87;99.91;1.46
city-835;-99.97;99.97;-0.59
city-836;-99.94;99.92;-1.91
city-837;-99.44;99.90;-1.23
city-838;-99.90;99.58;-1.21
city-839;-99.84;99.91;2.38
city-84;-99.63;99.78;-1.42
city-840;-99.99;99.69;-4.19
city-841;-99.94;99.77;1.65
city-842;-99.97;99.69;-0.91
city-843;-99.89;100.00;3.56
city-844;-99.94;99.17;-0.65
city-845;-99.90;99.98;-2.33
city-846;-99.81;99.72;1.38
city-847;-99.20;99.97;-0.94
city-848;-99.50;99.93;-1.65
city-849;-99.79;98.99;3.33
city-85;-99.80;99.92;-2.56
city-850;-99.90;99.70;-0.44
city-851;-99.99;99.49;2.66
city-852;-99.98;99.40;-0.28
city-853;-99.72;99.21;1.17
city-854;-99.91;99.93;2.20
city-855;-99.93;99.86;0.99
city-856;-99.76;99.59;-1.06
city-857;-99.77;99.78;-1.03
city-858;-99.41;99.96;0.19
city-859;-99.93;99.75;-0.39
city-86;-99.83;99.81;1.58
city-860;-99.89;99.99;4.41
city-861;-99.95;99.99;-0.31
city-862;-99.55;99.93;-0.16
city-863;-99.84;99.98;-0.43
city-864;-99.89;99.92;0.16
city-865;-99.92;99.83;2.43
city-866;-99.69;99.86;-0.93
city-867;-99.07;99.90;-0.89
city-868;-99.92;99.88;0.00
city-869;-99.86;99.47;-0.13
city-87;-99.60;99.93;2.02
city-870;-99.68;99.99;0.96
city-871;-99.87;99.87;-1.71
city-872;-99.98;99.99;-1.37
city-873;-99.87;99.87;-0.24
city-874;-99.69;99.74;-2.13
city-875;-99.73;99.89;-1.00
city-876;-99.69;99.97;1.00
city-877;-99.89;99.74;3.46
city-878;-99.79;99.74;-0.40
city-879;-99.90;99.99;1.94
city-88;-99.96;98.96;-2.15
city-880;-99.93;100.00;-0.81
city-881;-99.99;99.28;-1.23
city-882;-99.82;99.29;1.50
city-883;-99.98;99.73;-3.51
city-884;-99.78;99.88;-1.76
city-885;-99.32;99.73;-0.12
city-886;-99.85;99.79;-0.04
city-887;-99.56;99.81;1.02
city-888;-99.85;99.97;0.83
city-889;-99.72;99.85;0.01
city-89;-99.50;99.84;-2.11
city-890;-99.84;99.47;3.10
city-891;-99.96;99.88;-0.86
city-892;-99.87;99.91;3.92
city-893;-99.93;99.99;1.65
city-894;-99.98;99.58;3.32
city-895;-99.66;99.81;-1.72
city-896;-99.75;99.75;0.46
city-897;-99.96;99.91;-0.09
city-898;-99.27;99.76;-1.20
city-899;-99.87;99.97;-1.63
city-90;-99.89;99.95;1.50
city-900;-100.00;99.91;0.57
city-901;-99.57;99.88;-3.08
city-902;-99.90;99.21;-3.34
city-903;-99.99;99.95;-0.88
city-904;-99.92;99.92;-1.89
city-905;-99.94;99.93;-0.35
city-906;-99.89;99.57;-2.02
city-907;-99.78;99.44;-0.73
city-908;-99.96;99.79;0.81
city-909;-98.95;99.85;-1.79
city-91;-99.80;99.93;-0.21
city-910;-99.91;99.96;-2.24
city-911;-99.98;99.77;-2.52
city-912;-99.99;99.90;-1.14
city-913;-100.00;99.98;0.30
city-914;-99.94;99.68;-1.47
city-915;-99.77;99.74;-1.99
city-916;-99.94;99.96;0.77
city-917;-99.93;99.58;1.06
city-918;-99.77;99.95;0.58
city-919;-99.94;99.58;-1.63
city-92;-99.06;99.86;-0.51
city-920;-99.66;99.91;-1.57
city-921;-99.66;99.73;2.67
city-922;-99.44;99.89;0.53
city-923;-99.36;99.88;-0.58
city-924;-99.70;99.95;-0.93
city-925;-99.79;99.72;2.85
city-926;-99.94;99.88;-1.35
city-927;-99.89;99.98;0.41
city-928;-99.96;99.52;1.61
city-929;-99.81;99.95;-1.17
city-93;-99.94;99.94;-2.04
city-930;-99.67;99.57;-4.39
city-931;-99.96;99.90;0.50
city-932;-99.96;99.93;0.82
city-933;-99.91;99.92;1.30
city-934;-99.92;99.90;2.38
city-935;-99.86;99.94;-0.46
city-936;-99.98;99.63;1.69
city-937;-99.85;99.92;-3.15
city-938;-99.91;99.96;0.94
city-939;-99.99;99.99;-0.42
city-94;-99.93;99.99;-3.59
city-940;-99.84;99.64;1.51
city-941;-99.95;99.91;0.34
city-942;-99.96;99.71;0.37
city-943;-99.95;99.95;0.66
city-944;-99.81;100.00;-1.77
city-945;-99.95;99.90;-1.73
city-946;-99.96;99.65;1.16
city-947;-99.95;99.87;0.87
city-948;-99.98;99.84;0.24
city-949;-99.90;99.87;2.17
city-95;-99.86;99.83;-0.55
city-950;-99.88;99.91;3.07
city-951;-99.38;99.99;-0.52
city-952;-99.62;99.69;0.91
city-953;-99.70;99.66;-1.76
city-954;-99.81;99.44;2.10
city-955;-99.94;99.86;1.64
city-956;-99.94;99.86;-2.54
city-957;-99.95;99.71;-0.55
city-958;-99.97;99.97;2.28
city-959;-99.70;99.80;-0.47
city-96;-99.63;99.56;3.24
city-960;-99.80;99.26;1.36
city-961;-99.72;100.00;-0.65
city-962;-99.89;99.95;-2.47
city-963;-99.91;99.58;1.79
city-964;-99.85;99.85;-1.28
city-965;-99.68;99.92;1.26
city-966;-99.87;99.96;-0.78
city-967;-99.68;99.94;-0.50
city-968;-99.87;99.98;0.98
city-969;-99.29;99.73;-1.05
city-97;-99.29;99.97;1.53
city-970;-99.97;99.78;-1.29
city-971;-99.99;99.94;-1.92
city-972;-99.74;99.73;-1.44
city-973;-99.83;100.00;2.21
city-974;-99.81;99.96;-4.97
city-975;-99.98;99.82;3.50
city-976;-99.98;99.68;0.61
city-977;-99.73;99.95;-1.11
city-978;-99.99;99.99;0.49
city-979;-99.79;99.95;0.49
city-98;-99.43;99.93;-0.76
city-980;-99.83;99.99;-1.58
city-981;-99.23;99.81;1.14
city-982;-99.59;99.98;0.83
city-983;-99.89;99.99;-0.61
city-984;-99.99;99.56;-0.94
city-985;-99.68;99.48;1.27
city-986;-99.79;99.68;1.13
city-987;-99.77;99.98;0.85
city-988;-99.22;99.72;-0.33
city-989;-99.99;99.88;-2.82
city-99;-99.95;99.94;-2.79
city-990;-99.97;99.78;2.95
city-991;-99.91;99.82;-0.40
city-992;-99.74;99.74;-1.81
city-993;-99.95;99.79;-1.82
city-994;-99.95;99.81;-0.61
city-995;-99.93;99.83;-0.02
city-996;-99.86;99.95;0.59
city-997;-99.82;99.87;0.14
city-998;-99.95;99.96;2.12
city-999;-99.91;99.98;2.22
